"FS51_roi","FS53_roi","r_value","p_value"
"R.periCAL","R.parOP",0.171794588892777,6.6509391184484e-08
"R.periCAL","L.paraCEN",0.385391477636535,6.49311496756098e-36
"R.periCAL","R.parsTRI",0.182889334793583,8.66781328971286e-09
"R.periCAL","R.medorbF",0.20129973697746,2.21252923404131e-10
"R.periCAL","R.CN",0.665152121067257,1.07865774182467e-125
"R.periCAL","L.INS",0.287764667615359,4.58928288313985e-20
"L.rosantCG","L.cauantCG",0.421317775564918,2.8174678702222e-43
"L.rosantCG","L.parsORB",0.25001409826601,2.24683086751247e-15
"L.rosantCG","R.parsORB",0.192325283664335,1.38365404679234e-09
"L.rosantCG","L.preCN",0.455077523308513,4.65942496967351e-51
"L.rosantCG","R.ENT",0.164779598863206,2.25835732616312e-07
"L.rosantCG","L.CN",0.397918286320197,2.22458425000386e-38
"L.rosantCG","R.periCAL",0.262828918295031,6.96002657743758e-17
"L.rosantCG","L.rosantCG",0.852591588900566,9.03009134614477e-277
"L.rosantCG","L.caumidF",0.162435817338743,3.35950069065391e-07
"L.rosantCG","R.rosantCG",0.436143904029067,1.38166797060048e-46
"L.rosantCG","L.latO",0.480156936252638,1.96952805199373e-57
"L.rosantCG","L.FUS",0.491588879317661,1.61590769066677e-60
"L.rosantCG","R.LG",0.400664462240665,6.20137263992564e-39
"L.rosantCG","R.postCEN",0.359656903675394,3.56287528034622e-31
"L.rosantCG","L.periCAL",0.260872782651576,1.19779666277651e-16
"L.rosantCG","L.SM",0.371216018475914,2.99198650676825e-33
"L.rosantCG","L.parOP",0.325445773190037,1.63261357871848e-25
"L.rosantCG","L.supP",0.388763892486451,1.44285058452438e-36
"L.rosantCG","R.posCG",0.386652642874761,3.70731178389891e-36
"L.rosantCG","L.ENT",0.176828108292233,2.68101635833797e-08
"L.rosantCG","R.FUS",0.490969887961046,2.39065607846652e-60
"L.rosantCG","R.supP",0.300278520094398,8.70846352137014e-22
"L.rosantCG","R.supT",0.409414317908619,9.76831254085956e-41
"L.rosantCG","R.rosmidF",0.174922138879485,3.7936478136952e-08
"L.rosantCG","R.preCEN",0.308478360225953,5.81984117342857e-23
"L.rosantCG","L.latorbF",0.37627030366645,3.47832423245462e-34
"L.rosantCG","L.transT",0.406242642966624,4.46142739385379e-40
"L.rosantCG","L.posCG",0.439624394598992,2.18458557012693e-47
"L.rosantCG","R.transT",0.376944560258549,2.60278096978141e-34
"L.rosantCG","R.preCN",0.380489338611799,5.60368125911561e-35
"L.rosantCG","L.preCEN",0.327968657521824,6.59585584778254e-26
"L.rosantCG","L.infP",0.451245577428465,3.9476438243123e-50
"L.rosantCG","R.infP",0.385615292317961,5.87944532584209e-36
"L.rosantCG","R.INS",0.530515423401211,5.98790384712968e-72
"L.rosantCG","R.caumidF",0.161600575664982,3.86501140762791e-07
"L.rosantCG","R.paraCEN",0.314829502204821,6.74343954622519e-24
"L.rosantCG","L.infT",0.380705016341635,5.10065812528195e-35
"L.rosantCG","R.supF",0.220875234915557,2.99674551051775e-12
"L.rosantCG","L.paraH",0.321323599968349,7.04787972765246e-25
"L.rosantCG","L.midT",0.357292008572381,9.24914466147034e-31
"L.rosantCG","R.paraH",0.344125842959661,1.61964304142187e-28
"L.rosantCG","L.isthCG",0.351514318874078,9.19713899739911e-30
"L.rosantCG","L.parsTRI",0.28208927867113,2.59812556142347e-19
"L.rosantCG","R.infT",0.43163379759499,1.4609077196957e-45
"L.rosantCG","R.latorbF",0.231439658977948,2.46572586905649e-13
"L.rosantCG","L.rosmidF",0.253282522501036,9.43320928557435e-16
"L.rosantCG","L.supF",0.285540812081796,9.09555923695734e-20
"L.rosantCG","R.cauantCG",0.333527365498682,8.68688624266211e-27
"L.rosantCG","L.LG",0.414802155259365,7.12571419229188e-42
"L.rosantCG","R.isthCG",0.311394506843783,2.17750930400022e-23
"L.rosantCG","L.medorbF",0.4633461823982,4.21837226515791e-53
"L.rosantCG","R.SM",0.377004739017515,2.53619980995502e-34
"L.rosantCG","L.supT",0.432795675336112,7.98444884147483e-46
"L.rosantCG","R.midT",0.408859295661803,1.27575950273978e-40
"L.rosantCG","L.postCEN",0.35385108962065,3.65329928900889e-30
"L.rosantCG","R.latO",0.433530285609375,5.44284129639248e-46
"L.rosantCG","R.parOP",0.383737933975305,1.34885477110602e-35
"L.rosantCG","L.paraCEN",0.362051969770781,1.34474485586559e-31
"L.rosantCG","R.parsTRI",0.238272695800449,4.58433996371555e-14
"L.rosantCG","R.medorbF",0.29730256972784,2.2760024347949e-21
"L.rosantCG","R.CN",0.382393362849752,2.43673814476187e-35
"L.rosantCG","L.INS",0.549308299028147,5.04878737689054e-78
"L.caumidF","L.cauantCG",0.207654874639777,5.73203753320702e-11
"L.caumidF","L.parsORB",0.434344848723309,3.55479353645624e-46
"L.caumidF","R.parsORB",0.411162960622596,4.19835987201257e-41
"L.caumidF","L.preCN",0.573521556822781,1.9274345976278e-86
"L.caumidF","R.ENT",0.00144044773460199,0.964152439022463
"L.caumidF","L.CN",0.295724033733207,3.77144976635119e-21
"L.caumidF","R.periCAL",0.232353273407053,1.97506531036758e-13
"L.caumidF","L.rosantCG",0.164996148596922,2.17637123169113e-07
"L.caumidF","L.caumidF",0.907663395323955,0
"L.caumidF","R.rosantCG",0.118581303536271,0.000204850521773512
"L.caumidF","L.latO",0.355134874921441,2.19261990109377e-30
"L.caumidF","L.FUS",0.215308912827275,1.06282598589191e-11
"L.caumidF","R.LG",0.265611968489476,3.18982065177464e-17
"L.caumidF","R.postCEN",0.542269139019164,1.05545339392912e-75
"L.caumidF","L.periCAL",0.238871460490432,3.94594474653308e-14
"L.caumidF","L.SM",0.698523643174843,1.0095007433406e-143
"L.caumidF","L.parOP",0.655623383961414,5.75402465501677e-121
"L.caumidF","L.supP",0.636313022485216,6.76973390550242e-112
"L.caumidF","R.posCG",0.304241273421153,2.38099227024215e-22
"L.caumidF","L.ENT",-0.0105271850439767,0.7425582751543
"L.caumidF","R.FUS",0.224555526851892,1.27329722850621e-12
"L.caumidF","R.supP",0.634982611424111,2.70227829644397e-111
"L.caumidF","R.supT",0.266225797409239,2.68219812293945e-17
"L.caumidF","R.rosmidF",0.60227404804906,2.14373681280332e-97
"L.caumidF","R.preCEN",0.62110893159882,3.37841911227554e-105
"L.caumidF","L.latorbF",0.393338687712561,1.82323868030834e-37
"L.caumidF","L.transT",0.266953189606596,2.18290917165076e-17
"L.caumidF","L.posCG",0.247559959572857,4.27593297108213e-15
"L.caumidF","R.transT",0.306788446970204,1.02363004518517e-22
"L.caumidF","R.preCN",0.637242718887479,2.56282590137811e-112
"L.caumidF","L.preCEN",0.668894344285349,1.34345774399757e-127
"L.caumidF","L.infP",0.616413460537805,3.33777332386224e-103
"L.caumidF","R.infP",0.651846514387517,3.85831142493952e-119
"L.caumidF","R.INS",0.093338411760595,0.00351582311556695
"L.caumidF","R.caumidF",0.736468634767203,1.59645792045567e-167
"L.caumidF","R.paraCEN",0.646135296343747,1.99093685304121e-116
"L.caumidF","L.infT",0.319291687260807,1.4372818052577e-24
"L.caumidF","R.supF",0.659828965176383,4.95437598220536e-123
"L.caumidF","L.paraH",0.0348911614246546,0.276167367145009
"L.caumidF","L.midT",0.386207878914103,4.51872663602822e-36
"L.caumidF","R.paraH",0.013452627793721,0.674665213458933
"L.caumidF","L.isthCG",0.16871199824684,1.14523814135229e-07
"L.caumidF","L.parsTRI",0.597045466109448,2.54655010305448e-95
"L.caumidF","R.infT",0.297961664023725,1.84156690667276e-21
"L.caumidF","R.latorbF",0.36609794408766,2.54430881197052e-32
"L.caumidF","L.rosmidF",0.759324360332865,5.85742049225764e-184
"L.caumidF","L.supF",0.755253687401331,6.72076661504144e-181
"L.caumidF","R.cauantCG",0.241385646016102,2.09289634812943e-14
"L.caumidF","L.LG",0.308702605850568,5.3982042583386e-23
"L.caumidF","R.isthCG",0.203962776699811,1.26300324824706e-10
"L.caumidF","L.medorbF",0.354443330268355,2.88753026918481e-30
"L.caumidF","R.SM",0.658387734555127,2.54917756265924e-122
"L.caumidF","L.supT",0.29074604722066,1.81666097638251e-20
"L.caumidF","R.midT",0.360886142914818,2.16306188569978e-31
"L.caumidF","L.postCEN",0.600615442036495,9.85112539151499e-97
"L.caumidF","R.latO",0.39017846101741,7.63741993067279e-37
"L.caumidF","R.parOP",0.480699123275605,1.41458350611282e-57
"L.caumidF","L.paraCEN",0.606004734147612,6.71630401251031e-99
"L.caumidF","R.parsTRI",0.500102066412779,6.81104566606386e-63
"L.caumidF","R.medorbF",0.232005339700756,2.1494531920659e-13
"L.caumidF","R.CN",0.319495467729391,1.33847700283112e-24
"L.caumidF","L.INS",0.255029906185803,5.90105765228739e-16
"R.rosantCG","L.cauantCG",0.363600048656245,7.13184383861898e-32
"R.rosantCG","L.parsORB",0.24378137191828,1.13603507802269e-14
"R.rosantCG","R.parsORB",0.24054129393851,2.59172122103858e-14
"R.rosantCG","L.preCN",0.382077352878681,2.79898150818164e-35
"R.rosantCG","R.ENT",0.021310664527159,0.506057666590322
"R.rosantCG","L.CN",0.298580183567375,1.50885558199676e-21
"R.rosantCG","R.periCAL",0.150476363817411,2.33630522772229e-06
"R.rosantCG","L.rosantCG",0.500736365841812,4.50343542063709e-63
"R.rosantCG","L.caumidF",0.146040554167255,4.62340777616773e-06
"R.rosantCG","R.rosantCG",0.84735202454933,5.57874109181442e-270
"R.rosantCG","L.latO",0.329011415715991,4.52374437526224e-26
"R.rosantCG","L.FUS",0.403669425998076,1.51164626128872e-39
"R.rosantCG","R.LG",0.283192713591085,1.8604902748947e-19
"R.rosantCG","R.postCEN",0.228790908559095,4.66670654577152e-13
"R.rosantCG","L.periCAL",0.141771566122301,8.75314045496526e-06
"R.rosantCG","L.SM",0.305359497450373,1.64534827251736e-22
"R.rosantCG","L.parOP",0.284988868936821,1.0768404364121e-19
"R.rosantCG","L.supP",0.284956116914072,1.08766987602805e-19
"R.rosantCG","R.posCG",0.34462984419021,1.33504588727012e-28
"R.rosantCG","L.ENT",0.0759414018101511,0.017650373516495
"R.rosantCG","R.FUS",0.36264698615557,1.05427078230866e-31
"R.rosantCG","R.supP",0.184955396810254,5.84687434598828e-09
"R.rosantCG","R.supT",0.312920562108224,1.29604063190356e-23
"R.rosantCG","R.rosmidF",0.285599597191437,8.93327195816339e-20
"R.rosantCG","R.preCEN",0.232725255154395,1.8039703474454e-13
"R.rosantCG","L.latorbF",0.339651557506779,8.86600922733688e-28
"R.rosantCG","L.transT",0.273550726545164,3.27389249672734e-18
"R.rosantCG","L.posCG",0.393644066882008,1.58624033997099e-37
"R.rosantCG","R.transT",0.260830099769766,1.21200855384768e-16
"R.rosantCG","R.preCN",0.298379903813692,1.60950660089117e-21
"R.rosantCG","L.preCEN",0.237398636890823,5.70199248763282e-14
"R.rosantCG","L.infP",0.388231896942132,1.83136502702902e-36
"R.rosantCG","R.infP",0.282442556943695,2.33505405185032e-19
"R.rosantCG","R.INS",0.432467011499877,9.47475990908889e-46
"R.rosantCG","R.caumidF",0.199504228535488,3.21497235901644e-10
"R.rosantCG","R.paraCEN",0.231003994664338,2.74001089076103e-13
"R.rosantCG","L.infT",0.309594887287405,3.99951007437921e-23
"R.rosantCG","R.supF",0.300942248631476,7.01810249640466e-22
"R.rosantCG","L.paraH",0.27483051441348,2.25210506387313e-18
"R.rosantCG","L.midT",0.29268261970327,9.89155047487991e-21
"R.rosantCG","R.paraH",0.235001583694627,1.03260392910601e-13
"R.rosantCG","L.isthCG",0.309042566509953,4.81592250226151e-23
"R.rosantCG","L.parsTRI",0.262729425445904,7.15567051945002e-17
"R.rosantCG","R.infT",0.30840537901818,5.96396243334621e-23
"R.rosantCG","R.latorbF",0.239516498811706,3.35577755905085e-14
"R.rosantCG","L.rosmidF",0.2531870468704,9.6771256227612e-16
"R.rosantCG","L.supF",0.244879037553549,8.56749793287744e-15
"R.rosantCG","R.cauantCG",0.477071854277367,1.28032703352741e-56
"R.rosantCG","L.LG",0.292955142577468,9.07711947809003e-21
"R.rosantCG","R.isthCG",0.295099457630566,4.60166839363313e-21
"R.rosantCG","L.medorbF",0.404154599319279,1.20193178045962e-39
"R.rosantCG","R.SM",0.270512036619482,7.89579092948439e-18
"R.rosantCG","L.supT",0.309076196788108,4.76181273562756e-23
"R.rosantCG","R.midT",0.320767394090967,8.57059723411615e-25
"R.rosantCG","L.postCEN",0.263505037357008,5.76314682776961e-17
"R.rosantCG","R.latO",0.272608583180534,4.30649532741779e-18
"R.rosantCG","R.parOP",0.336231685463656,3.19117488399703e-27
"R.rosantCG","L.paraCEN",0.284954943286599,1.08805992329574e-19
"R.rosantCG","R.parsTRI",0.298798733886775,1.40610890688007e-21
"R.rosantCG","R.medorbF",0.439593679310779,2.22064438840624e-47
"R.rosantCG","R.CN",0.275517000605543,1.84111143917132e-18
"R.rosantCG","L.INS",0.468093995744889,2.66912056798909e-54
"L.latO","L.cauantCG",0.321913665654812,5.72452364421437e-25
"L.latO","L.parsORB",0.267797315741799,1.71743260410421e-17
"L.latO","R.parsORB",0.218873550125066,4.74329686829326e-12
"L.latO","L.preCN",0.691828432624399,6.5852929567315e-140
"L.latO","R.ENT",0.177789975208442,2.24695005191374e-08
"L.latO","L.CN",0.714678251090495,2.22866098947595e-153
"L.latO","R.periCAL",0.602821747619233,1.29303031174634e-97
"L.latO","L.rosantCG",0.390735274382927,5.94055281734572e-37
"L.latO","L.caumidF",0.330693424475858,2.45461285083449e-26
"L.latO","R.rosantCG",0.237035947359171,6.24068033082485e-14
"L.latO","L.latO",0.906855195758236,0
"L.latO","L.FUS",0.548296801970334,1.09647667033743e-77
"L.latO","R.LG",0.690828729267934,2.39432787983457e-139
"L.latO","R.postCEN",0.586556192516269,2.85124714855949e-91
"L.latO","L.periCAL",0.620774954823998,4.69586948711791e-105
"L.latO","L.SM",0.483375190420128,2.73785533975625e-58
"L.latO","L.parOP",0.408741111170705,1.35030045565171e-40
"L.latO","L.supP",0.688969438728138,2.60472951815324e-138
"L.latO","R.posCG",0.414631371191076,7.74797725045224e-42
"L.latO","L.ENT",0.162017113533186,3.6043788230025e-07
"L.latO","R.FUS",0.554451593890907,9.38857938813852e-80
"L.latO","R.supP",0.649854165634797,3.46225179264815e-118
"L.latO","R.supT",0.367402370909585,1.47990755424091e-32
"L.latO","R.rosmidF",0.305845386537565,1.40055494913461e-22
"L.latO","R.preCEN",0.470332685388733,7.15384887693151e-55
"L.latO","L.latorbF",0.443139452525494,3.3179468524301e-48
"L.latO","L.transT",0.561160880388717,4.66882583865623e-82
"L.latO","L.posCG",0.439672464007395,2.12931796934373e-47
"L.latO","R.transT",0.534705204462157,2.85837768991446e-73
"L.latO","R.preCN",0.676382127244523,1.70733806612175e-131
"L.latO","L.preCEN",0.494290106414103,2.89743957163468e-61
"L.latO","L.infP",0.674630585556929,1.42554073445033e-130
"L.latO","R.infP",0.633125684119299,1.84448674399216e-110
"L.latO","R.INS",0.495918470952464,1.02053083678551e-61
"L.latO","R.caumidF",0.3229570482446,3.95859265517213e-25
"L.latO","R.paraCEN",0.538132792962961,2.29832832329705e-74
"L.latO","L.infT",0.438789508054039,3.40697288103636e-47
"L.latO","R.supF",0.300076260656278,9.29936272378493e-22
"L.latO","L.paraH",0.292322921942802,1.10778518843678e-20
"L.latO","L.midT",0.373065879458082,1.36716789361136e-33
"L.latO","R.paraH",0.308200878355693,6.38686637536114e-23
"L.latO","L.isthCG",0.38608853358387,4.76495425771351e-36
"L.latO","L.parsTRI",0.369407406045645,6.40296172716049e-33
"L.latO","R.infT",0.473589750608653,1.03507901648433e-55
"L.latO","R.latorbF",0.327441670334765,7.97621190624579e-26
"L.latO","L.rosmidF",0.398649705070633,1.58490262135065e-38
"L.latO","L.supF",0.400155794681047,7.86391299452513e-39
"L.latO","R.cauantCG",0.27375402875705,3.08540175499105e-18
"L.latO","L.LG",0.700490817504159,7.29633596078822e-145
"L.latO","R.isthCG",0.408557075212156,1.47507312041674e-40
"L.latO","L.medorbF",0.435508992272241,1.92985917967668e-46
"L.latO","R.SM",0.539792323250715,6.71186553847397e-75
"L.latO","L.supT",0.396737005861885,3.83955916162593e-38
"L.latO","R.midT",0.375304929232288,5.26209955597183e-34
"L.latO","L.postCEN",0.568685166291819,1.05329737815738e-84
"L.latO","R.latO",0.78810104248511,1.7797665028834e-207
"L.latO","R.parOP",0.358294139170526,6.1796993835107e-31
"L.latO","L.paraCEN",0.576788339431735,1.24409534367946e-87
"L.latO","R.parsTRI",0.309361278612486,4.3266216876616e-23
"L.latO","R.medorbF",0.285682707652304,8.70869508946388e-20
"L.latO","R.CN",0.727839601568617,9.3116913499069e-162
"L.latO","L.INS",0.484362098574112,1.48861580448855e-58
"L.FUS","L.cauantCG",0.274779110395214,2.28628981504304e-18
"L.FUS","L.parsORB",0.356349211728124,1.34987878536839e-30
"L.FUS","R.parsORB",0.312947892893478,1.28401727323464e-23
"L.FUS","L.preCN",0.613035492649183,8.66483135757011e-102
"L.FUS","R.ENT",0.358742267238728,5.15761156777912e-31
"L.FUS","L.CN",0.487259789580406,2.45913776959311e-59
"L.FUS","R.periCAL",0.325305006933378,1.71686494567517e-25
"L.FUS","L.rosantCG",0.482511986891988,4.65757922070186e-58
"L.FUS","L.caumidF",0.252463301350558,1.17392233722685e-15
"L.FUS","R.rosantCG",0.330457670020783,2.67484312024732e-26
"L.FUS","L.latO",0.624268403003646,1.46987103077256e-106
"L.FUS","L.FUS",0.855017663657904,5.2645504167275e-280
"L.FUS","R.LG",0.560905370615451,5.72656827552465e-82
"L.FUS","R.postCEN",0.539671886953966,7.3407208568129e-75
"L.FUS","L.periCAL",0.310523049720373,2.9244985968845e-23
"L.FUS","L.SM",0.511033986841744,4.82075137282178e-66
"L.FUS","L.parOP",0.450723447903116,5.27074515028576e-50
"L.FUS","L.supP",0.587166150299334,1.67348766883362e-91
"L.FUS","R.posCG",0.302531183834003,4.17698815048694e-22
"L.FUS","L.ENT",0.364871855952264,4.22458611241493e-32
"L.FUS","R.FUS",0.762785399460521,1.31167687104423e-186
"L.FUS","R.supP",0.523571201247311,8.4448762801215e-70
"L.FUS","R.supT",0.601268036830521,5.41197012323944e-97
"L.FUS","R.rosmidF",0.248266732929912,3.55516299818671e-15
"L.FUS","R.preCEN",0.455789838348249,3.12262368400799e-51
"L.FUS","L.latorbF",0.512134851093406,2.28826818635066e-66
"L.FUS","L.transT",0.530244707271228,7.27784971643166e-72
"L.FUS","L.posCG",0.362432566698875,1.1509684798241e-31
"L.FUS","R.transT",0.520158317264108,9.22124387334999e-69
"L.FUS","R.preCN",0.554323932963758,1.03733872297111e-79
"L.FUS","L.preCEN",0.453684949605836,1.01612950003039e-50
"L.FUS","L.infP",0.623264876309613,3.99391740817865e-106
"L.FUS","R.infP",0.576732163108814,1.30446622412446e-87
"L.FUS","R.INS",0.577265129028913,8.318206362093e-88
"L.FUS","R.caumidF",0.258789614759058,2.12472496468782e-16
"L.FUS","R.paraCEN",0.469295155659449,1.3185106388936e-54
"L.FUS","L.infT",0.665218077051064,9.98973462603377e-126
"L.FUS","R.supF",0.258287681248138,2.43751006839025e-16
"L.FUS","L.paraH",0.407890809782562,2.03035208321415e-40
"L.FUS","L.midT",0.54617333023116,5.53793316192361e-77
"L.FUS","R.paraH",0.428665888846493,6.76424898386685e-45
"L.FUS","L.isthCG",0.308151481490295,6.4933840751844e-23
"L.FUS","L.parsTRI",0.341300766999901,4.75326393488261e-28
"L.FUS","R.infT",0.687002046197506,3.19231798349436e-137
"L.FUS","R.latorbF",0.404026735987856,1.27684075571006e-39
"L.FUS","L.rosmidF",0.290834510684766,1.76708821369303e-20
"L.FUS","L.supF",0.332143866157515,1.44439861478711e-26
"L.FUS","R.cauantCG",0.222029632271758,2.29486635790505e-12
"L.FUS","L.LG",0.570836372527056,1.79163560742455e-85
"L.FUS","R.isthCG",0.279109649564287,6.35405172914856e-19
"L.FUS","L.medorbF",0.437445667098972,6.94854277026146e-47
"L.FUS","R.SM",0.540526050898069,3.8863489366946e-75
"L.FUS","L.supT",0.597992716927094,1.07870466044713e-95
"L.FUS","R.midT",0.597392095089741,1.8603127385162e-95
"L.FUS","L.postCEN",0.525735497086075,1.82835986069262e-70
"L.FUS","R.latO",0.598473037094217,6.97051447264028e-96
"L.FUS","R.parOP",0.468024125381536,2.78065411648008e-54
"L.FUS","L.paraCEN",0.512911673776571,1.35032909937315e-66
"L.FUS","R.parsTRI",0.334842504444735,5.34444908176283e-27
"L.FUS","R.medorbF",0.290526339795678,1.94579707654091e-20
"L.FUS","R.CN",0.510538354043753,6.73633482319955e-66
"L.FUS","L.INS",0.609215179704475,3.28667900520643e-100
"R.LG","L.cauantCG",0.198449213264481,3.99790260852827e-10
"R.LG","L.parsORB",0.308263598359142,6.25410477601112e-23
"R.LG","R.parsORB",0.25944155286424,1.77681214592491e-16
"R.LG","L.preCN",0.615357486031901,9.27735048953926e-103
"R.LG","R.ENT",0.200697902143114,2.50873298902431e-10
"R.LG","L.CN",0.675928110473284,2.9637183118073e-131
"R.LG","R.periCAL",0.64335474415093,3.96987501433565e-115
"R.LG","L.rosantCG",0.312928837310765,1.29238850232772e-23
"R.LG","L.caumidF",0.243262237631557,1.29758360963281e-14
"R.LG","R.rosantCG",0.189899513999532,2.23770013619195e-09
"R.LG","L.latO",0.623794074777205,2.35867632348358e-106
